     atau     wage     TFP0     TFP1     DTFP       DM     DPhi       DF     Etau    Etau0    Etaul    Etauh     Expz        M       aY       aN       aL       aK       YN       aC     mTFP     nTFP    check     zphi
    0.000    0.256    0.495    0.495    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000   94.248    6.694   52.405   93.306  100.000  157.074   56.165   42.182   42.289   50.739    0.005   -0.084
    1.000    0.355    0.495    0.496    0.215    1.686   -0.009   -1.461    0.044    0.044   -1.000    0.487   -1.583    4.932   -0.000   -0.354    0.000   -0.000    0.355   -0.000    0.161    0.286    0.000    0.798
    2.000    0.762    0.495    0.497    0.429    3.516   -0.037   -3.050    0.043    0.043   -2.000    0.943   -3.271   10.550   -0.001   -0.757    0.000   -0.001    0.762   -0.001    0.346    0.613    0.001    0.776
    3.000    1.154    0.495    0.498    0.606    5.209   -0.084   -4.520   -0.007   -0.007   -3.000    1.360   -4.803   16.002   -0.004   -1.145    0.003   -0.004    1.154   -0.004    0.524    0.928    0.004    0.759
    4.000    1.547    0.495    0.499    0.744    6.764   -0.149   -5.871   -0.117   -0.117   -4.000    1.717   -6.186   21.236   -0.000   -1.524    0.000   -0.000    1.547   -0.000    0.701    1.244    0.000    0.747
    5.000    1.972    0.495    0.500    0.882    8.464   -0.234   -7.349   -0.258   -0.258   -5.000    2.069   -7.672   27.216   -0.006   -1.940    0.012   -0.006    1.972   -0.006    0.893    1.584    0.006    0.727
    6.000    2.408    0.495    0.500    0.963    9.882   -0.337   -8.582   -0.479   -0.479   -6.000    2.322   -8.892   32.423   -0.014   -2.365   -0.036   -0.014    2.408   -0.014    1.089    1.934    0.014    0.717
    7.000    2.827    0.495    0.500    1.043   11.445   -0.459   -9.943   -0.717   -0.717   -7.000    2.586  -10.216   38.398   -0.006   -2.755    0.000   -0.006    2.827   -0.006    1.277    2.269    0.006    0.699
    8.000    3.301    0.495    0.501    1.104   13.010   -0.600  -11.305   -1.014   -1.014   -8.000    2.789  -11.521   44.642   -0.008   -3.203    0.000   -0.008    3.301   -0.008    1.489    2.649    0.008    0.683
    9.000    3.760    0.495    0.501    1.127   14.434   -0.761  -12.546   -1.362   -1.362   -9.000    2.956  -12.691   50.563   -0.004   -3.628    0.000   -0.004    3.760   -0.004    1.694    3.016    0.004    0.668
   10.000    4.233    0.495    0.501    1.131   15.859   -0.940  -13.787   -1.749   -1.749  -10.000    3.082  -13.846   56.726   -0.009   -4.070    0.000   -0.009    4.233   -0.009    1.905    3.394    0.009    0.652
   11.000    4.760    0.495    0.501    1.098   17.140   -1.138  -14.904   -2.212   -2.212  -11.000    3.109  -14.872   62.488   -0.013   -4.556   -0.068   -0.013    4.760   -0.013    2.139    3.814    0.013    0.641
   12.000    5.208    0.495    0.501    1.064   18.567   -1.355  -16.147   -2.663   -2.663  -12.000    3.195  -15.998   69.140   -0.011   -4.961    0.000   -0.011    5.208   -0.011    2.338    4.171    0.011    0.621
   13.000    5.726    0.495    0.500    0.994   19.850   -1.591  -17.265   -3.189   -3.189  -13.000    3.163  -16.998   75.358   -0.025   -5.439   -0.030   -0.025    5.726   -0.025    2.567    4.584    0.025    0.607
   14.000    6.254    0.495    0.500    0.922   21.278   -1.847  -18.509   -3.745   -3.745  -14.000    3.125  -18.096   82.536   -0.016   -5.901    0.020   -0.016    6.254   -0.016    2.800    5.004    0.016    0.589
   15.000    6.770    0.495    0.499    0.797   22.415   -2.120  -19.498   -4.362   -4.362  -15.000    3.031  -18.964   88.490   -0.009   -6.349    0.000   -0.009    6.770   -0.009    3.027    5.414    0.009    0.576
   16.000    7.345    0.495    0.499    0.672   23.697   -2.412  -20.613   -5.018   -5.018  -16.000    2.873  -19.929   95.420   -0.004   -6.846    0.000   -0.004    7.345   -0.004    3.279    5.871    0.004    0.561
   17.000    7.861    0.495    0.498    0.512   24.832   -2.722  -21.598   -5.693   -5.693  -17.000    2.717  -20.778  101.793   -0.016   -7.303    0.000   -0.016    7.861   -0.016    3.505    6.281    0.016    0.545
   18.000    8.462    0.495    0.497    0.351   26.113   -3.052  -22.710   -6.416   -6.416  -18.000    2.492  -21.722  109.212   -0.027   -7.827    0.008   -0.027    8.462   -0.027    3.767    6.757    0.027    0.529
   19.000    9.043    0.495    0.496    0.157   27.246   -3.399  -23.691   -7.181   -7.181  -19.000    2.215  -22.551  116.036   -0.025   -8.316    0.009   -0.025    9.043   -0.025    4.019    7.217    0.025    0.515
   20.000    9.603    0.495    0.495   -0.071   28.231   -3.763  -24.539   -7.988   -7.988  -20.000    1.855  -23.270  122.188   -0.005   -8.767    0.000   -0.005    9.603   -0.005    4.262    7.660    0.005    0.501
   19.705    9.443    0.495    0.495   -0.001   27.950   -3.653  -24.298   -7.748   -7.748  -19.705    1.984  -23.066  120.413   -0.012   -8.639    0.000   -0.012    9.443   -0.012    4.193    7.533    0.012    0.505
