     atau     wage     TFP0     TFP1     DTFP       DM     DPhi       DF     Etau    Etau0    Etaul    Etauh     Expz        M       aY       aN       aL       aK       YN       aC     mTFP     nTFP    check     zphi
   29.000    7.800    0.462    0.470    1.765   17.127   -0.374  -14.989   -4.328   -4.328  -18.650    0.000  -15.210   58.877   -0.900   -4.093    0.000      NaN    3.328   -0.900      NaN      NaN    0.037   -0.398
   30.000    7.740    0.462    0.469    1.622   17.112   -0.358  -15.132   -4.417   -4.417  -19.404    0.000  -15.526   58.848   -1.038   -4.091   -0.000      NaN    3.183   -1.038      NaN      NaN    0.046   -0.412
   31.000    7.677    0.462    0.468    1.503   17.151   -0.363  -15.285   -4.495   -4.495  -19.265    0.000  -15.848   59.047   -1.126   -4.047    0.054      NaN    3.045   -1.126      NaN      NaN    0.181   -0.426
   32.000    7.677    0.462    0.468    1.380   17.193   -0.380  -15.433   -4.595   -4.595  -20.484    0.000  -16.177   59.264   -1.290   -4.115    0.004      NaN    2.947   -1.290      NaN      NaN    0.113   -0.439
   33.000    7.597    0.462    0.467    1.238   17.189   -0.395  -15.556   -4.661   -4.661  -21.728    0.000  -16.530   59.290   -1.432   -4.121    0.000      NaN    2.805   -1.432      NaN      NaN    0.105   -0.454
   34.000    7.614    0.462    0.467    1.134   17.232   -0.413  -15.686   -4.775   -4.775  -21.504    0.000  -16.801   59.506   -1.550   -4.147   -0.010      NaN    2.709   -1.550      NaN      NaN    0.037   -0.465
   35.000    7.537    0.462    0.466    1.016   17.263   -0.426  -15.820   -4.822   -4.822  -22.227    0.000  -17.141   59.673   -1.665   -4.148   -0.000      NaN    2.590   -1.665      NaN      NaN    0.183   -0.480
   36.000    7.547    0.462    0.466    0.888   17.204   -0.444  -15.872   -4.928   -4.928  -22.990    0.000  -17.372   59.461   -1.851   -4.241   -0.101      NaN    2.496   -1.851      NaN      NaN    0.051   -0.490
   37.000    7.537    0.462    0.465    0.808   17.360   -0.461  -16.091   -5.024   -5.024  -24.335    0.000  -17.719   60.153   -1.889   -4.181    0.000      NaN    2.392   -1.889      NaN      NaN    0.032   -0.502
   38.000    7.460    0.462    0.465    0.686   17.303   -0.475  -16.142   -5.083   -5.083  -24.531    0.000  -17.968   59.946   -1.999   -4.167    0.000      NaN    2.262   -1.999      NaN      NaN    0.097   -0.515
   39.000    7.447    0.462    0.464    0.583   17.356   -0.492  -16.281   -5.171   -5.171  -25.266    0.000  -18.274   60.205   -2.111   -4.185    0.000      NaN    2.164   -2.111      NaN      NaN    0.016   -0.526
   40.000    7.381    0.462    0.464    0.486   17.337   -0.505  -16.346   -5.210   -5.210  -26.710    0.000  -18.509   60.151   -2.203   -4.181    0.000      NaN    2.064   -2.203      NaN      NaN    0.231   -0.539
   41.000    7.352    0.462    0.463    0.384   17.359   -0.521  -16.454   -5.284   -5.284  -26.837    0.000  -18.788   60.278   -2.309   -4.190    0.000      NaN    1.964   -2.309      NaN      NaN    0.191   -0.551
   42.000    7.383    0.462    0.463    0.298   17.438   -0.540  -16.600   -5.394   -5.394  -28.319    0.000  -19.055   60.645   -2.408   -4.216    0.000      NaN    1.887   -2.408      NaN      NaN    0.077   -0.560
   43.000    7.339    0.462    0.462    0.196   17.436   -0.555  -16.685   -5.458   -5.458  -29.132    0.000  -19.314   60.667   -2.508   -4.217    0.000      NaN    1.784   -2.508      NaN      NaN    0.070   -0.571
   44.000    7.331    0.462    0.462    0.095   17.345   -0.569  -16.681   -5.512   -5.512  -29.947    0.000  -19.472   60.305   -2.679   -4.328   -0.127      NaN    1.724   -2.679      NaN      NaN    0.183   -0.582
   45.000    7.302    0.462    0.462    0.011   17.469   -0.588  -16.871   -5.611   -5.611  -30.770    0.000  -19.803   60.868   -2.698   -4.231    0.000      NaN    1.601   -2.698      NaN      NaN    0.007   -0.592
   46.000    7.293    0.462    0.461   -0.089   17.350   -0.601  -16.838   -5.653   -5.653  -30.793    0.000  -19.935   60.380   -2.884   -4.369   -0.161      NaN    1.553   -2.884      NaN      NaN    0.159   -0.602
   45.087    7.313    0.462    0.462    0.006   17.469   -0.590  -16.873   -5.627   -5.627  -30.051    0.000  -19.803   60.868   -2.702   -4.231    0.000      NaN    1.596   -2.702      NaN      NaN    0.007   -0.592
